final_model_input_text,Event_coding,labels
"Two grandmothers held with cocaine at Lagos AirportOperatives of the National Drug Law Enforcement Agency (NDLEA) have foiled attempts by two grandmothers to unlawfully export narcotic drugs to New York, United States and Medina, Saudi Arabia.The suspects allegedly ingested 108 wraps of substances that tested positive for heroin and cocaine during outward screening of passengers at the Murtala Mohammed International Airport (MMIA) Lagos.60-year-old Adebayo Ebunoluwa Mercy ingested 83 wraps of heroin weighing 1.105kg on her way to the United States.AmoduAyisat Grace, 59, also ingested 25 wraps. Two grandmothers held with cocaine at Lagos Airport",transnational_organization_crime,21
"On December 2, US immigration police in Suau Paulo and Minas Zirasse, Brazil's immigration police, arrested eight people, including several Bangladeshi men, under the title ""No to Suffice"" before, many of them members of human rights groups including Bangladesh's U.S. S. S. S. S. S. S. S. S. S. S.A. S. S.A.S.S.. In Brazil, 8 arrests of human trafficking rings, including campaigns in Brazil, Bangladesh are daily.",transnational_organization_crime,21
"KUALA LUMPUR, June 20 The Royal Malaysia Police (PDRM) have arrested 113 individuals, both locals and foreigners, suspected of being involved in human trafficking activities in 33 nationwide raids as part of an operation known as Ops Mega Pintas.Speaking to reporters today, Bukit Aman Criminal Investigation Department (Intelligence/Operations) deputy director, DCP Fadil Marsus, said that during the operation, 25 men, 26 women and 22 children were rescued, adding that the victims are nationals of Malaysia, the Philippines, Indonesia, Bangladesh, Cambodia, Myanmar and Thailand.Fadil said. Bukit Aman: 113 individuals nabbed for suspected human trafficking",transnational_organization_crime,21
"Several unaccompanied minors are among the 303 passengers of Indian nationality from the flight between the United Arab Emirates and Nicaragua blocked since Thursday, December 21, at a French airport, on suspicion of human trafficking, said this Saturday, 23, a local civil protection agency.Hugo Torres, two years after his death, another crime of Nicaragua's dictatorship in impunity by Article 66 After eight months in prison and in police custody, retired general Hugo Torres died,. Several unaccompanied minors, on the plane blocked in France for alleged human trafficking to Nicaragua",transnational_organization_crime,21
"KOTA BARU: Six tekong believed to be members of human trafficking syndicates were detained in five-day operations carried out in a few states recently.The operations which ended on Friday were jointly carried out by the Malaysian Border Security Agency (Aksem) and the Immigration Department.Kelantan Aksem commander Rusli Karim said the operation which started on April 2 was led by the agency.He said also detained in the operation were 371 illegal foreigners, aged 21 and 45, from various countries.Ads by READ MORE Playback speed 1x Normal Skip Ads by In the operation which was conducted at. Vehicles and items worth RM1.1 million seized in immigration operations",transnational_organization_crime,21
"The accused trafficked the girls to India after which they were brought to the rented apartment. Sagar Mandal also allegedly raped one of the minors.. Two Bangladeshi minors rescued, trafficker arrested",transnational_organization_crime,21
"Six Filipinos, who claimed they were human trafficking victims in Myanmar where they werereportedly forced to work as cryptocurrency scammers, have filed criminal complaints against their recruiters before the Department of Justice (DOJ).The press statement issued by the Inter-Agency Council Against Trafficking (IACAT) did not name the complainants and the recruiters they charged.IACT said that the recruiters were three Filipinos and one Chinese national.It said the complaints were filed last May 15. The six victims were assisted by PNP-WCPC (Philippine National Police-Women and Children. 6 human trafficking victims file charges vs 4 recruiters",transnational_organization_crime,21
"In Punchgarh's three days, the confiscation of gold through 22 kilos of the border has taken place and rescued two more gold in India during the transporting of Nileafari 56 B.D.N.N. 355 in the main district of Bangladesh-India border, 200kg of gold weighs 126 pounds (2.6 kg) of gold by Tuesday evening.. The border leads to gold trafficking Bangladesh every day",transnational_organization_crime,21
"KINIGUIDE Wang Kelian, a small, quiet town on the border of Perlis and Thailand was under the global spotlight in May 2015, when 139 graves and 28 migrant prison camps were uncovered on its hills. The discovery revealed the cruelty and torturous tactics of the human trafficking syndicates taking advantage of the political, social and economic developments in Bangladesh and Myanmar to make a fast buck in the million-ringgit smuggling trade.. The Wang Kelian RCI revisited",transnational_organization_crime,21
"A new drug trafficking network was dismantled in Colombia. Authorities struck the structure indicated to use El Dorado airport in Bogotá to send, through human couriers, drug shipments abroad.. Colombian drug trafficking network at El Dorado airport fell: cocaine sent",transnational_organization_crime,21
"In the case of 614 passengers on their way to Malaysia, the Navy filed two lawsuits at Peninga police station, which had left 98 people in court on Wednesday morning, and filed two lawsuits in two cases at Ptungga police station in Chittagong, where General Colonel Mahbur Rahman, said a case was filed in Bangladesh on illegal offense.. 2 cases of Navy trafficking in the Bay of Bengal",transnational_organization_crime,21
"The Mexican authorities extradited to the United States one of the heads of the major Sinaloa drug cartel, Nestor Isidro Pérez Salas, also known as El Nini. The President of the United States, Joe Biden, issued a statement to the White House.. The Mexican authorities sent a major drug lord to the United States.",transnational_organization_crime,21
"In one of the biggest hauls of synthetic drugs in Ernakulam district of Kerala in recent times, the Cochin zonal unit of the Narcotics Control Bureau (NCB) has busted a drug racket that operated over the darknet and arrested seven persons while seizing 326 LSD blots (7.59 grams) and 8.25 grams of hashish.The arrested were identified as Sharat Parackal Jayand, Abin Babu, Sharun Shaji, Ambady K.P., Akshay C.R., Anandakrishna Tebi and Antony Sanjay K.G, all residents of Ernakulam. All the accused were produced before the court and remanded in judicial custody.. Narcotics Control Bureau busts darknet-based drug-trafficking racket in Kerala, arrests 7 and seizes 326 LSD blots",transnational_organization_crime,21
